hour_index,recorded_requests,input_tokens,output_tokens,zero_output_requests,Model,Log Type,is_last_partial_hour
391,48,6847,2442,1,GPT-4,API log,False
392,67,10519,3451,0,GPT-4,API log,False
393,627,99230,33122,0,GPT-4,API log,False
394,1155,252904,93145,0,GPT-4,API log,False
395,836,224055,89360,0,GPT-4,API log,False
396,615,96635,31348,1,GPT-4,API log,False
397,586,93011,29981,2,GPT-4,API log,False
398,505,80102,26529,0,GPT-4,API log,False
399,144,22471,7234,0,GPT-4,API log,False
400,0,0,0,0,GPT-4,API log,False
401,0,0,0,0,GPT-4,API log,False
402,63,40064,24204,1,GPT-4,API log,False
403,41,26915,16058,1,GPT-4,API log,False
404,19,14608,6165,0,GPT-4,API log,False
405,32,25130,11249,0,GPT-4,API log,False
406,3,2439,896,0,GPT-4,API log,False
407,21,18355,24882,0,GPT-4,API log,False
408,0,0,0,0,GPT-4,API log,False
409,0,0,0,0,GPT-4,API log,False
410,0,0,0,0,GPT-4,API log,False
411,0,0,0,0,GPT-4,API log,False
412,0,0,0,0,GPT-4,API log,False
413,0,0,0,0,GPT-4,API log,False
414,0,0,0,0,GPT-4,API log,False
415,0,0,0,0,GPT-4,API log,False
416,0,0,0,0,GPT-4,API log,False
417,0,0,0,0,GPT-4,API log,False
418,1,925,65,0,GPT-4,API log,False
419,0,0,0,0,GPT-4,API log,False
420,50,44910,19718,0,GPT-4,API log,False
421,0,0,0,0,GPT-4,API log,False
422,0,0,0,0,GPT-4,API log,False
423,0,0,0,0,GPT-4,API log,False
424,16,26269,15973,0,GPT-4,API log,False
425,31,30724,39845,0,GPT-4,API log,False
426,0,0,0,0,GPT-4,API log,False
427,93,41662,7128,0,GPT-4,API log,False
428,162,64642,11788,4,GPT-4,API log,False
429,53,35877,7315,8,GPT-4,API log,False
430,0,0,0,0,GPT-4,API log,False
431,0,0,0,0,GPT-4,API log,False
432,0,0,0,0,GPT-4,API log,False
433,0,0,0,0,GPT-4,API log,False
434,0,0,0,0,GPT-4,API log,False
435,0,0,0,0,GPT-4,API log,False
436,0,0,0,0,GPT-4,API log,False
437,0,0,0,0,GPT-4,API log,False
438,0,0,0,0,GPT-4,API log,False
439,0,0,0,0,GPT-4,API log,False
440,0,0,0,0,GPT-4,API log,False
441,0,0,0,0,GPT-4,API log,False
442,1,942,75,0,GPT-4,API log,False
443,3,2757,663,0,GPT-4,API log,False
444,230,94262,34704,1,GPT-4,API log,False
445,323,171328,64970,0,GPT-4,API log,False
446,0,0,0,0,GPT-4,API log,False
447,175,75130,34628,0,GPT-4,API log,False
448,0,0,0,0,GPT-4,API log,False
449,30,14131,60,0,GPT-4,API log,False
450,0,0,0,0,GPT-4,API log,False
451,100,43197,10058,0,GPT-4,API log,False
452,850,353615,56081,0,GPT-4,API log,False
453,1,0,0,1,GPT-4,API log,False
454,0,0,0,0,GPT-4,API log,False
455,0,0,0,0,GPT-4,API log,False
456,0,0,0,0,GPT-4,API log,False
457,0,0,0,0,GPT-4,API log,False
458,0,0,0,0,GPT-4,API log,False
459,0,0,0,0,GPT-4,API log,False
460,0,0,0,0,GPT-4,API log,False
461,0,0,0,0,GPT-4,API log,False
462,0,0,0,0,GPT-4,API log,False
463,0,0,0,0,GPT-4,API log,False
464,0,0,0,0,GPT-4,API log,False
465,0,0,0,0,GPT-4,API log,False
466,41,35454,56987,0,GPT-4,API log,False
467,40,32738,51711,2,GPT-4,API log,False
468,41,35441,54142,0,GPT-4,API log,False
469,62,48890,72362,3,GPT-4,API log,False
470,84,70168,102688,2,GPT-4,API log,False
471,12,10712,15161,0,GPT-4,API log,False
472,63,49021,75328,8,GPT-4,API log,False
473,65,54642,59526,1,GPT-4,API log,False
474,0,0,0,0,GPT-4,API log,False
475,64,55242,59530,2,GPT-4,API log,False
476,367,307395,411909,22,GPT-4,API log,False
477,292,193347,269372,75,GPT-4,API log,False
478,210,183546,259569,4,GPT-4,API log,False
479,381,336798,474918,3,GPT-4,API log,False
480,480,425166,573564,3,GPT-4,API log,False
481,331,291357,405005,4,GPT-4,API log,False
482,382,328779,470662,13,GPT-4,API log,False
483,409,361746,506408,3,GPT-4,API log,False
484,250,221859,307694,1,GPT-4,API log,False
485,0,0,0,0,GPT-4,API log,False
486,0,0,0,0,GPT-4,API log,False
487,0,0,0,0,GPT-4,API log,False
488,10,9297,945,0,GPT-4,API log,False
489,0,0,0,0,GPT-4,API log,False
490,0,0,0,0,GPT-4,API log,False
491,0,0,0,0,GPT-4,API log,False
492,497,410122,133804,0,GPT-4,API log,False
493,1136,939472,312712,0,GPT-4,API log,False
494,982,810460,249262,2,GPT-4,API log,False
495,932,767027,248805,1,GPT-4,API log,False
496,137,96575,33469,0,GPT-4,API log,False
497,34,23859,8698,0,GPT-4,API log,False
498,988,806453,259941,13,GPT-4,API log,False
499,1194,984130,320171,4,GPT-4,API log,False
500,1074,875793,286216,15,GPT-4,API log,False
501,1392,1150357,359019,1,GPT-4,API log,False
502,692,591868,450789,0,GPT-4,API log,False
503,412,361860,500453,3,GPT-4,API log,False
504,266,216176,297675,8,GPT-4,API log,False
505,465,279774,379146,151,GPT-4,API log,False
506,249,220968,298251,1,GPT-4,API log,False
507,321,277992,373527,9,GPT-4,API log,False
508,359,313632,426609,7,GPT-4,API log,False
509,363,320760,430500,3,GPT-4,API log,False
510,354,315414,407502,0,GPT-4,API log,False
511,0,0,0,0,GPT-4,API log,False
512,0,0,0,0,GPT-4,API log,False
513,0,0,0,0,GPT-4,API log,False
514,0,0,0,0,GPT-4,API log,False
515,1,934,70,0,GPT-4,API log,False
516,220,195129,249081,1,GPT-4,API log,False
517,450,400059,548019,1,GPT-4,API log,False
518,400,355509,485103,1,GPT-4,API log,False
519,293,261063,364968,0,GPT-4,API log,False
520,129,98166,136632,15,GPT-4,API log,False
521,300,266409,374777,1,GPT-4,API log,False
522,241,214731,304404,0,GPT-4,API log,False
523,172,118503,168232,39,GPT-4,API log,False
524,256,179559,246493,19,GPT-4,API log,False
525,317,244200,319404,17,GPT-4,API log,False
526,528,454527,586744,9,GPT-4,API log,False
527,495,433917,551588,8,GPT-4,API log,False
528,782,693198,908292,4,GPT-4,API log,False
529,866,768933,1018714,3,GPT-4,API log,False
530,956,850905,1100926,1,GPT-4,API log,False
531,559,497178,611380,1,GPT-4,API log,False
532,0,0,0,0,GPT-4,API log,False
533,0,0,0,0,GPT-4,API log,False
534,0,0,0,0,GPT-4,API log,False
535,0,0,0,0,GPT-4,API log,False
536,0,0,0,0,GPT-4,API log,False
537,116,103356,110466,0,GPT-4,API log,False
538,750,583753,709681,93,GPT-4,API log,False
539,354,314523,401948,1,GPT-4,API log,False
540,1334,273666,349575,4,GPT-4,API log,False
541,333,207603,274545,100,GPT-4,API log,False
542,303,261234,348646,9,GPT-4,API log,False
543,542,479346,629783,2,GPT-4,API log,False
544,353,296571,399135,14,GPT-4,API log,False
545,260,224869,300824,3,GPT-4,API log,False
546,396,340820,455449,4,GPT-4,API log,False
547,312,254150,339976,2,GPT-4,API log,False
548,342,301815,392921,1,GPT-4,API log,False
549,209,181053,241273,3,GPT-4,API log,False
550,350,304934,387886,0,GPT-4,API log,False
551,0,0,0,0,GPT-4,API log,False
552,0,0,0,0,GPT-4,API log,False
553,0,0,0,0,GPT-4,API log,False
554,0,0,0,0,GPT-4,API log,False
555,0,0,0,0,GPT-4,API log,False
556,0,0,0,0,GPT-4,API log,False
557,0,0,0,0,GPT-4,API log,False
558,0,0,0,0,GPT-4,API log,False
559,0,0,0,0,GPT-4,API log,False
560,0,0,0,0,GPT-4,API log,False
561,0,0,0,0,GPT-4,API log,False
562,14,13063,1257,0,GPT-4,API log,False
563,5,4686,404,0,GPT-4,API log,False
564,0,0,0,0,GPT-4,API log,False
565,0,0,0,0,GPT-4,API log,False
566,9,545,373,0,GPT-4,API log,False
567,16,2705,2054,0,GPT-4,API log,False
568,8,1519,121,0,GPT-4,API log,False
569,0,0,0,0,GPT-4,API log,False
570,10,130,70,0,GPT-4,API log,False
571,0,0,0,0,GPT-4,API log,False
572,0,0,0,0,GPT-4,API log,False
573,0,0,0,0,GPT-4,API log,False
574,0,0,0,0,GPT-4,API log,False
575,0,0,0,0,GPT-4,API log,False
576,0,0,0,0,GPT-4,API log,False
577,0,0,0,0,GPT-4,API log,False
578,0,0,0,0,GPT-4,API log,False
579,0,0,0,0,GPT-4,API log,False
580,0,0,0,0,GPT-4,API log,False
581,0,0,0,0,GPT-4,API log,False
582,0,0,0,0,GPT-4,API log,False
583,0,0,0,0,GPT-4,API log,False
584,0,0,0,0,GPT-4,API log,False
585,0,0,0,0,GPT-4,API log,False
586,0,0,0,0,GPT-4,API log,False
587,0,0,0,0,GPT-4,API log,False
588,0,0,0,0,GPT-4,API log,False
589,0,0,0,0,GPT-4,API log,False
590,0,0,0,0,GPT-4,API log,False
591,0,0,0,0,GPT-4,API log,False
592,0,0,0,0,GPT-4,API log,False
593,0,0,0,0,GPT-4,API log,False
594,0,0,0,0,GPT-4,API log,False
595,2,1871,160,0,GPT-4,API log,False
596,0,0,0,0,GPT-4,API log,False
597,0,0,0,0,GPT-4,API log,False
598,0,0,0,0,GPT-4,API log,False
599,0,0,0,0,GPT-4,API log,False
600,0,0,0,0,GPT-4,API log,False
601,0,0,0,0,GPT-4,API log,False
602,0,0,0,0,GPT-4,API log,False
603,0,0,0,0,GPT-4,API log,False
604,0,0,0,0,GPT-4,API log,False
605,0,0,0,0,GPT-4,API log,False
606,0,0,0,0,GPT-4,API log,False
607,0,0,0,0,GPT-4,API log,False
608,0,0,0,0,GPT-4,API log,False
609,0,0,0,0,GPT-4,API log,False
610,0,0,0,0,GPT-4,API log,False
611,0,0,0,0,GPT-4,API log,False
612,0,0,0,0,GPT-4,API log,False
613,0,0,0,0,GPT-4,API log,False
614,5,1200,298,0,GPT-4,API log,False
615,24,3642,1268,0,GPT-4,API log,False
616,24,6215,3359,0,GPT-4,API log,False
617,30,5564,3031,0,GPT-4,API log,False
618,66,14994,10154,0,GPT-4,API log,False
619,75,22474,26719,0,GPT-4,API log,False
620,624,40762,27382,0,GPT-4,API log,False
621,740,47025,30184,0,GPT-4,API log,False
622,0,0,0,0,GPT-4,API log,False
623,25,8879,3223,0,GPT-4,API log,False
624,53,2120,1378,0,GPT-4,API log,False
625,0,0,0,0,GPT-4,API log,False
626,0,0,0,0,GPT-4,API log,False
627,0,0,0,0,GPT-4,API log,False
628,0,0,0,0,GPT-4,API log,False
629,0,0,0,0,GPT-4,API log,False
630,0,0,0,0,GPT-4,API log,False
631,0,0,0,0,GPT-4,API log,False
632,0,0,0,0,GPT-4,API log,False
633,0,0,0,0,GPT-4,API log,False
634,0,0,0,0,GPT-4,API log,False
635,0,0,0,0,GPT-4,API log,False
636,58,44977,8102,0,GPT-4,API log,False
637,41,25493,4230,0,GPT-4,API log,False
638,0,0,0,0,GPT-4,API log,False
639,26,25242,3501,0,GPT-4,API log,False
640,27,20760,3049,0,GPT-4,API log,False
641,1,39,148,0,GPT-4,API log,False
642,73,48564,8604,0,GPT-4,API log,False
643,25,19997,2991,0,GPT-4,API log,False
644,6,132,262,0,GPT-4,API log,False
645,22,242,3309,0,GPT-4,API log,False
646,0,0,0,0,GPT-4,API log,False
647,4,737,728,1,GPT-4,API log,False
648,5,0,0,5,GPT-4,API log,False
649,0,0,0,0,GPT-4,API log,False
650,0,0,0,0,GPT-4,API log,False
651,0,0,0,0,GPT-4,API log,False
652,0,0,0,0,GPT-4,API log,False
653,0,0,0,0,GPT-4,API log,False
654,0,0,0,0,GPT-4,API log,False
655,0,0,0,0,GPT-4,API log,False
656,0,0,0,0,GPT-4,API log,False
657,25,18361,2889,1,GPT-4,API log,False
658,75,25401,5268,0,GPT-4,API log,False
659,3,1409,67,0,GPT-4,API log,False
660,2,1355,570,0,GPT-4,API log,False
661,1218,240230,3448,2,GPT-4,API log,False
662,1763,405742,2105,3,GPT-4,API log,False
663,2541,915258,10148,0,GPT-4,API log,False
664,163,68465,13786,3,GPT-4,API log,False
665,54,22427,4966,0,GPT-4,API log,False
666,17,6990,1024,0,GPT-4,API log,False
667,342,211855,34962,0,GPT-4,API log,False
668,997,503670,102855,4,GPT-4,API log,False
669,237,94734,20345,12,GPT-4,API log,False
670,6,192,54,0,GPT-4,API log,False
671,3,133,99,0,GPT-4,API log,False
672,0,0,0,0,GPT-4,API log,False
673,0,0,0,0,GPT-4,API log,False
674,0,0,0,0,GPT-4,API log,False
675,0,0,0,0,GPT-4,API log,False
676,0,0,0,0,GPT-4,API log,False
677,0,0,0,0,GPT-4,API log,False
678,0,0,0,0,GPT-4,API log,False
679,0,0,0,0,GPT-4,API log,False
680,0,0,0,0,GPT-4,API log,False
681,0,0,0,0,GPT-4,API log,False
682,276,106253,28918,1,GPT-4,API log,False
683,765,317005,79673,2,GPT-4,API log,False
684,442,189778,72358,3,GPT-4,API log,False
685,49,19019,6497,4,GPT-4,API log,False
686,282,107981,23359,18,GPT-4,API log,False
687,22,2270,851,12,GPT-4,API log,False
688,14,5312,693,0,GPT-4,API log,False
689,467,234225,45966,0,GPT-4,API log,False
690,176,72889,11058,2,GPT-4,API log,False
691,72,31350,11256,0,GPT-4,API log,False
692,63,29989,6952,0,GPT-4,API log,False
693,0,0,0,0,GPT-4,API log,False
694,17,371,564,0,GPT-4,API log,False
695,0,0,0,0,GPT-4,API log,False
696,0,0,0,0,GPT-4,API log,False
697,0,0,0,0,GPT-4,API log,False
698,0,0,0,0,GPT-4,API log,False
699,0,0,0,0,GPT-4,API log,False
700,0,0,0,0,GPT-4,API log,False
701,0,0,0,0,GPT-4,API log,False
702,0,0,0,0,GPT-4,API log,False
703,0,0,0,0,GPT-4,API log,False
704,0,0,0,0,GPT-4,API log,False
705,0,0,0,0,GPT-4,API log,False
706,2,1846,280,0,GPT-4,API log,False
707,0,0,0,0,GPT-4,API log,False
708,0,0,0,0,GPT-4,API log,False
709,0,0,0,0,GPT-4,API log,False
710,0,0,0,0,GPT-4,API log,False
711,2,1334,1118,0,GPT-4,API log,False
712,2,671,569,1,GPT-4,API log,False
713,2,2435,386,0,GPT-4,API log,False
714,9,7385,6518,0,GPT-4,API log,False
715,5,4011,3228,0,GPT-4,API log,False
716,9,6813,5334,0,GPT-4,API log,False
717,22,15632,7242,0,GPT-4,API log,False
718,4,3696,3414,0,GPT-4,API log,False
719,0,0,0,0,GPT-4,API log,False
720,0,0,0,0,GPT-4,API log,False
721,0,0,0,0,GPT-4,API log,False
722,0,0,0,0,GPT-4,API log,False
723,0,0,0,0,GPT-4,API log,False
724,0,0,0,0,GPT-4,API log,False
725,0,0,0,0,GPT-4,API log,False
726,0,0,0,0,GPT-4,API log,False
727,0,0,0,0,GPT-4,API log,False
728,0,0,0,0,GPT-4,API log,False
729,0,0,0,0,GPT-4,API log,False
730,0,0,0,0,GPT-4,API log,False
731,0,0,0,0,GPT-4,API log,False
732,1,483,392,0,GPT-4,API log,False
733,0,0,0,0,GPT-4,API log,False
734,0,0,0,0,GPT-4,API log,False
735,0,0,0,0,GPT-4,API log,False
736,1,929,203,0,GPT-4,API log,False
737,0,0,0,0,GPT-4,API log,False
738,0,0,0,0,GPT-4,API log,False
739,0,0,0,0,GPT-4,API log,False
740,0,0,0,0,GPT-4,API log,False
741,0,0,0,0,GPT-4,API log,False
742,0,0,0,0,GPT-4,API log,False
743,0,0,0,0,GPT-4,API log,False
744,0,0,0,0,GPT-4,API log,False
745,0,0,0,0,GPT-4,API log,False
746,1,920,255,0,GPT-4,API log,False
747,0,0,0,0,GPT-4,API log,False
748,0,0,0,0,GPT-4,API log,False
749,0,0,0,0,GPT-4,API log,False
750,0,0,0,0,GPT-4,API log,False
751,0,0,0,0,GPT-4,API log,False
752,0,0,0,0,GPT-4,API log,False
753,0,0,0,0,GPT-4,API log,False
754,0,0,0,0,GPT-4,API log,False
755,0,0,0,0,GPT-4,API log,False
756,0,0,0,0,GPT-4,API log,False
757,0,0,0,0,GPT-4,API log,False
758,5,4670,606,0,GPT-4,API log,False
759,7,6526,807,0,GPT-4,API log,False
760,0,0,0,0,GPT-4,API log,False
761,0,0,0,0,GPT-4,API log,False
762,78,296165,20845,0,GPT-4,API log,False
763,50,186680,12503,1,GPT-4,API log,False
764,0,0,0,0,GPT-4,API log,False
765,0,0,0,0,GPT-4,API log,False
766,0,0,0,0,GPT-4,API log,False
767,0,0,0,0,GPT-4,API log,False
768,0,0,0,0,GPT-4,API log,False
769,0,0,0,0,GPT-4,API log,False
770,0,0,0,0,GPT-4,API log,False
771,0,0,0,0,GPT-4,API log,False
772,0,0,0,0,GPT-4,API log,False
773,0,0,0,0,GPT-4,API log,False
774,0,0,0,0,GPT-4,API log,False
775,0,0,0,0,GPT-4,API log,False
776,0,0,0,0,GPT-4,API log,False
777,0,0,0,0,GPT-4,API log,False
778,0,0,0,0,GPT-4,API log,False
779,1444,607567,115449,0,GPT-4,API log,False
780,964,408961,70237,0,GPT-4,API log,False
781,392,164227,27799,1,GPT-4,API log,False
782,104,41741,7886,0,GPT-4,API log,False
783,0,0,0,0,GPT-4,API log,False
784,4,1011,735,0,GPT-4,API log,False
785,0,0,0,0,GPT-4,API log,False
786,0,0,0,0,GPT-4,API log,False
787,0,0,0,0,GPT-4,API log,False
788,0,0,0,0,GPT-4,API log,False
789,10,8917,40,0,GPT-4,API log,False
790,0,0,0,0,GPT-4,API log,False
791,0,0,0,0,GPT-4,API log,False
792,0,0,0,0,GPT-4,API log,False
793,0,0,0,0,GPT-4,API log,False
794,0,0,0,0,GPT-4,API log,False
795,0,0,0,0,GPT-4,API log,False
796,0,0,0,0,GPT-4,API log,False
797,0,0,0,0,GPT-4,API log,False
798,0,0,0,0,GPT-4,API log,False
799,0,0,0,0,GPT-4,API log,False
800,0,0,0,0,GPT-4,API log,False
801,0,0,0,0,GPT-4,API log,False
802,1,222,7,0,GPT-4,API log,False
803,1924,780270,164074,7,GPT-4,API log,False
804,2095,850681,221603,6,GPT-4,API log,False
805,1162,745562,255162,4,GPT-4,API log,False
806,147,63676,13240,1,GPT-4,API log,False
807,0,0,0,0,GPT-4,API log,False
808,0,0,0,0,GPT-4,API log,False
809,0,0,0,0,GPT-4,API log,False
810,0,0,0,0,GPT-4,API log,False
811,0,0,0,0,GPT-4,API log,False
812,9,3833,2441,0,GPT-4,API log,False
813,17,8681,7240,0,GPT-4,API log,False
814,9,3989,3295,3,GPT-4,API log,False
815,12,8512,9845,2,GPT-4,API log,False
816,0,0,0,0,GPT-4,API log,False
817,0,0,0,0,GPT-4,API log,False
818,0,0,0,0,GPT-4,API log,False
819,0,0,0,0,GPT-4,API log,False
820,0,0,0,0,GPT-4,API log,False
821,0,0,0,0,GPT-4,API log,False
822,0,0,0,0,GPT-4,API log,False
823,0,0,0,0,GPT-4,API log,False
824,0,0,0,0,GPT-4,API log,False
825,0,0,0,0,GPT-4,API log,False
826,16,14476,2948,2,GPT-4,API log,False
827,4,3592,5855,0,GPT-4,API log,False
828,0,0,0,0,GPT-4,API log,False
829,0,0,0,0,GPT-4,API log,False
830,0,0,0,0,GPT-4,API log,False
831,81,37871,10795,0,GPT-4,API log,False
832,13,12049,6420,0,GPT-4,API log,False
833,0,0,0,0,GPT-4,API log,False
834,0,0,0,0,GPT-4,API log,False
835,0,0,0,0,GPT-4,API log,False
836,0,0,0,0,GPT-4,API log,False
837,0,0,0,0,GPT-4,API log,False
838,0,0,0,0,GPT-4,API log,False
839,0,0,0,0,GPT-4,API log,False
840,0,0,0,0,GPT-4,API log,False
841,0,0,0,0,GPT-4,API log,False
842,0,0,0,0,GPT-4,API log,False
843,0,0,0,0,GPT-4,API log,False
844,0,0,0,0,GPT-4,API log,False
845,0,0,0,0,GPT-4,API log,False
846,0,0,0,0,GPT-4,API log,False
847,0,0,0,0,GPT-4,API log,False
848,0,0,0,0,GPT-4,API log,False
849,0,0,0,0,GPT-4,API log,False
850,0,0,0,0,GPT-4,API log,False
851,7855,2242378,21624,31,GPT-4,API log,False
852,1,934,81,0,GPT-4,API log,False
853,0,0,0,0,GPT-4,API log,False
854,0,0,0,0,GPT-4,API log,False
855,69,25487,2591,0,GPT-4,API log,False
856,0,0,0,0,GPT-4,API log,False
857,600,184205,29495,0,GPT-4,API log,False
858,100,26689,404,0,GPT-4,API log,False
859,380,97217,929,0,GPT-4,API log,False
860,320,87688,698,0,GPT-4,API log,False
861,100,23689,100,0,GPT-4,API log,False
862,2302,527258,9399,0,GPT-4,API log,False
863,34,8551,89,0,GPT-4,API log,False
864,101,22670,879,0,GPT-4,API log,False
865,0,0,0,0,GPT-4,API log,False
866,200,50116,504,0,GPT-4,API log,False
867,0,0,0,0,GPT-4,API log,False
868,0,0,0,0,GPT-4,API log,False
869,0,0,0,0,GPT-4,API log,False
870,0,0,0,0,GPT-4,API log,False
871,100,27016,102,0,GPT-4,API log,False
872,0,0,0,0,GPT-4,API log,False
873,37,15898,850,0,GPT-4,API log,False
874,190,84679,1368,0,GPT-4,API log,False
875,312,85493,3286,0,GPT-4,API log,False
876,3549,1388313,419076,12,GPT-4,API log,False
877,574,141832,4252,1,GPT-4,API log,False
878,100,23979,100,0,GPT-4,API log,False
879,0,0,0,0,GPT-4,API log,False
880,0,0,0,0,GPT-4,API log,False
881,102,23294,2906,0,GPT-4,API log,False
882,0,0,0,0,GPT-4,API log,False
883,0,0,0,0,GPT-4,API log,False
884,0,0,0,0,GPT-4,API log,False
885,0,0,0,0,GPT-4,API log,False
886,0,0,0,0,GPT-4,API log,False
887,0,0,0,0,GPT-4,API log,False
888,0,0,0,0,GPT-4,API log,False
889,0,0,0,0,GPT-4,API log,False
890,0,0,0,0,GPT-4,API log,False
891,0,0,0,0,GPT-4,API log,False
892,0,0,0,0,GPT-4,API log,False
893,0,0,0,0,GPT-4,API log,False
894,0,0,0,0,GPT-4,API log,False
895,0,0,0,0,GPT-4,API log,False
896,0,0,0,0,GPT-4,API log,False
897,0,0,0,0,GPT-4,API log,False
898,1,925,48,0,GPT-4,API log,False
899,0,0,0,0,GPT-4,API log,False
900,0,0,0,0,GPT-4,API log,False
901,215,100893,495,2,GPT-4,API log,False
902,0,0,0,0,GPT-4,API log,False
903,0,0,0,0,GPT-4,API log,False
904,0,0,0,0,GPT-4,API log,False
905,0,0,0,0,GPT-4,API log,False
906,3,1031,117,0,GPT-4,API log,False
907,0,0,0,0,GPT-4,API log,False
908,0,0,0,0,GPT-4,API log,False
909,0,0,0,0,GPT-4,API log,False
910,0,0,0,0,GPT-4,API log,False
911,254,90697,620,0,GPT-4,API log,False
912,0,0,0,0,GPT-4,API log,False
913,0,0,0,0,GPT-4,API log,False
914,0,0,0,0,GPT-4,API log,False
915,0,0,0,0,GPT-4,API log,False
916,0,0,0,0,GPT-4,API log,False
917,0,0,0,0,GPT-4,API log,False
918,0,0,0,0,GPT-4,API log,False
919,0,0,0,0,GPT-4,API log,False
920,0,0,0,0,GPT-4,API log,False
921,0,0,0,0,GPT-4,API log,False
922,102,23596,5037,0,GPT-4,API log,False
923,0,0,0,0,GPT-4,API log,False
924,0,0,0,0,GPT-4,API log,False
925,0,0,0,0,GPT-4,API log,False
926,0,0,0,0,GPT-4,API log,False
927,401,164400,46151,0,GPT-4,API log,False
928,1,20,367,0,GPT-4,API log,False
929,0,0,0,0,GPT-4,API log,False
930,0,0,0,0,GPT-4,API log,False
931,1,403,607,0,GPT-4,API log,False
932,2,246,805,0,GPT-4,API log,False
933,0,0,0,0,GPT-4,API log,False
934,0,0,0,0,GPT-4,API log,False
935,8,217,2872,0,GPT-4,API log,False
936,1,27,407,0,GPT-4,API log,False
937,0,0,0,0,GPT-4,API log,False
938,2,117,525,0,GPT-4,API log,False
939,0,0,0,0,GPT-4,API log,False
940,0,0,0,0,GPT-4,API log,False
941,0,0,0,0,GPT-4,API log,False
942,0,0,0,0,GPT-4,API log,False
943,0,0,0,0,GPT-4,API log,False
944,0,0,0,0,GPT-4,API log,False
945,0,0,0,0,GPT-4,API log,False
946,4,3727,383,0,GPT-4,API log,False
947,2,1871,152,0,GPT-4,API log,False
948,1,932,91,0,GPT-4,API log,False
949,0,0,0,0,GPT-4,API log,False
950,0,0,0,0,GPT-4,API log,False
951,0,0,0,0,GPT-4,API log,False
952,7,8015,3746,0,GPT-4,API log,False
953,24,14356,3664,0,GPT-4,API log,False
954,0,0,0,0,GPT-4,API log,False
955,1,1335,270,0,GPT-4,API log,False
956,0,0,0,0,GPT-4,API log,False
957,0,0,0,0,GPT-4,API log,False
958,0,0,0,0,GPT-4,API log,False
959,0,0,0,0,GPT-4,API log,False
960,0,0,0,0,GPT-4,API log,False
961,0,0,0,0,GPT-4,API log,False
962,0,0,0,0,GPT-4,API log,False
963,0,0,0,0,GPT-4,API log,False
964,0,0,0,0,GPT-4,API log,False
965,0,0,0,0,GPT-4,API log,False
966,0,0,0,0,GPT-4,API log,False
967,0,0,0,0,GPT-4,API log,False
968,0,0,0,0,GPT-4,API log,False
969,1,1335,271,0,GPT-4,API log,False
970,2,1874,201,0,GPT-4,API log,False
971,0,0,0,0,GPT-4,API log,False
972,0,0,0,0,GPT-4,API log,False
973,8,370,876,0,GPT-4,API log,False
974,0,0,0,0,GPT-4,API log,False
975,2,1174,886,0,GPT-4,API log,False
976,0,0,0,0,GPT-4,API log,False
977,6,4060,1453,0,GPT-4,API log,False
978,0,0,0,0,GPT-4,API log,False
979,0,0,0,0,GPT-4,API log,False
980,0,0,0,0,GPT-4,API log,False
981,0,0,0,0,GPT-4,API log,False
982,0,0,0,0,GPT-4,API log,False
983,0,0,0,0,GPT-4,API log,False
984,0,0,0,0,GPT-4,API log,False
985,0,0,0,0,GPT-4,API log,False
986,0,0,0,0,GPT-4,API log,False
987,0,0,0,0,GPT-4,API log,False
988,0,0,0,0,GPT-4,API log,False
989,0,0,0,0,GPT-4,API log,False
990,0,0,0,0,GPT-4,API log,False
991,0,0,0,0,GPT-4,API log,False
992,0,0,0,0,GPT-4,API log,False
993,0,0,0,0,GPT-4,API log,False
994,0,0,0,0,GPT-4,API log,False
995,0,0,0,0,GPT-4,API log,False
996,0,0,0,0,GPT-4,API log,False
997,1,466,337,0,GPT-4,API log,False
998,1,928,75,0,GPT-4,API log,False
